ID,Código,Fecha Depósito,Nombre entidad que deposita,Texto depositado,Pólizas/Cláusulas,Temas,PDF
IDPOL00125,CAD220250027,18/2/2025,SEGUROS DE VIDA SURA S.A.,CLAUSULA PAGO ANTICIPADO DE CAPITAL EN CASO DE INVALIDEZ ACCIDENTAL DOS TERCIOS ASOCIADO A POLIZAS APV,POL220140088,"- Ahorro Previ Voluntario (APV)
 - Vida",
IDPOL00126,CAD220250026,18/2/2025,SEGUROS DE VIDA SURA S.A.,CLAUSULA PAGO ANTICIPADO DE CAPITAL EN CASO DE INVALIDEZ ACCIDENTAL DOS TERCIOS ASOCIADO A POLIZAS APV,POL220140088,"- Ahorro Previ Voluntario (APV)
 - Vida",
IDPOL00127,POL320250025,17/2/2025,CHUBB SEGUROS CHILE S.A.,SEGURO PARA PRESTACIONES MEDICAS DE ALTO COSTO,,- Salud,
IDPOL00128,POL120250024,17/2/2025,CHUBB SEGUROS CHILE S.A.,SEGURO PARA PRESTACIONES MEDICAS DE ALTO COSTO,,- Otro tema,
IDPOL00129,POL320250023,14/2/2025,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,CAD320250032,- Salud,
IDPOL00130,POL320250022,14/2/2025,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD.,,- Salud,
IDPOL00131,POL320250021,14/2/2025,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD.,,- Salud,
IDPOL00132,CAD320250020,13/2/2025,ZURICH CHILE SEGUROS DE VIDA S.A.,CLAUSULA ADICIONAL DE PRESTACIONES AMBULATORIAS,POL320180108,"- Accidentes Personales
 - Asistencia Generales",
IDPOL00133,POL220250019,13/2/2025,ZURICH CHILE SEGUROS DE VIDA S.A.,SEGURO DE VIDA,"CAD320230468
 CAD320230469
 CAD320230470
 CAD320230471
 CAD320240153
 CAD320250171",- Vida,
IDPOL00134,CAD320250018,12/2/2025,ZURICH CHILE SEGUROS DE VIDA S.A.,CLAUSULA ADICIONAL DE PRESTACIONES AMBULATORIAS,POL320180108,- Asistencia Generales,
IDPOL00135,POL120250017,11/2/2025,CHUBB SEGUROS CHILE S.A.,SEGURO DE DAÑOS Y ROBO PARA VEHICULOS MOTORIZADOS,,- Robo,
IDPOL00136,CAD120250016,5/2/2025,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE ROBO CON VIOLENCIA EN LAS PERSONAS,POL120240192,- Robo,
IDPOL00137,POL120250014,31/1/2025,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO CIBERNÉTICO,,- Otro tema,
IDPOL00138,CAD120250013,28/1/2025,CHUBB SEGUROS CHILE S.A.,CLAUSULA CHILENA PARA HUELGA TRANSPORTE MARITIMO,POL120230407,- Transportes y Cascos,
IDPOL00139,CAD120250012,28/1/2025,CHUBB SEGUROS CHILE S.A.,CLAUSULA CHILENA PARA HUELGA MERCADERIAS AVION,POL120230473,- Transportes y Cascos,
IDPOL00140,POL320250008,23/1/2025,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO INDIVIDUAL COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00141,POL120250005,7/1/2025,ZURICH SANTANDER SEGUROS GENERALES CHILE S.A.,SEGURO DE PÉRDIDA DE BENEFICIOS POR PERJUICIO POR PARALIZACIÓN,,- Otro tema,
IDPOL00142,POL320250004,7/1/2025,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO INDIVIDUAL COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00143,POL320250003,7/1/2025,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ACCIDENTES PERSONALES,"CAD220170115
 CAD320140171",- Accidentes Personales,
IDPOL00144,POL320250002,7/1/2025,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE SALUD ONCOLÓGICO,"CAD220210057
 CAD220210149
 CAD220220129",- Salud,
IDPOL00145,POL320240239,26/12/2024,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO PARA PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00146,POL320240238,26/12/2024,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,PRESTACIONES MÉDICAS DE ALTO COSTO,,- Salud,
IDPOL00147,POL120240237,24/12/2024,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGURO DE PROTECCIÓN PATRIMONIAL POR ENGAÑO Y/O EXTORSIÓN,,- Robo,
IDPOL00148,CAD320240234,12/12/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,"CLAUSULA DE PAGO ANTICIPADO DEL CAPITAL ASEGURADO EN CASO DE
 INVALIDEZ PERMANENTE DOS TERCIOS",POL220230383,- Accidentes Personales,
IDPOL00149,CAD320240233,12/12/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DE INVALIDEZ ACCIDENTAL,POL220230383,- Accidentes Personales,
IDPOL00150,CAD320240232,12/12/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DE MUERTE ACCIDENTAL,POL220230383,- Accidentes Personales,
IDPOL00151,CAD320240231,12/12/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DE MUERTE ACCIDENTAL,POL220230383,- Accidentes Personales,
IDPOL00152,POL120240229,4/12/2024,CHUBB SEGUROS CHILE S.A.,SEGURO DE ROBO CON VIOLENCIA PARA TITULARES DE TARJETAS DE CRÉDITO Y/O DÉBITO,,- Robo,
IDPOL00153,CAD320240228,29/11/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADIIONAL DE ACCIDENTES PERSONALES,POL220240219,- Accidentes Personales,
IDPOL00154,POL120240227,27/11/2024,SOUTHBRIDGE COMPAÑIA DE SEGUROS GENERALES S.A.,"SEGURO DE PROTECCIÓN PARA ENTIDADES FINANCIERAS, FRENTE A HOSPITALIZACIÓN DE SUS CLIENTES A CAUSA DE ACCIDENTES",,- Otro tema,
IDPOL00155,POL120240226,20/11/2024,ASEGURADORA PORVENIR S.A.,PÓLIZA DE RESPONSABILIDAD INTEGRAL PARA TRANSPORTE TERRESTRE DE CARGA POR TRAYECTO,,- Transportes y Cascos,
IDPOL00156,POL320240221,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ACCIDENTES PERSONALES,"CAD220170251
 CAD320140336
 CAD320220065
 CAD320220066",- Accidentes Personales,
IDPOL00157,POL320240220,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,Póliza Seguro Complementario de Salud,,- Salud,
IDPOL00158,POL220240219,14/11/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,SEGURO COLECTIVO TEMPORAL DE VIDA,"CAD320240228
 CAD320250036",- Vida,
IDPOL00159,POL320240218,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE INVALIDEZ POR ACCIDENTE Y ENFERMEDAD,,- Salud,
IDPOL00160,CAD320240217,14/11/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,COBERTURA ADICIONAL DENTAL,POL320240216,- Salud,
IDPOL00161,POL320240216,14/11/2024,CHUBB SEGUROS DE VIDA CHILE S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,CAD320240217,- Salud,
IDPOL00162,POL320240215,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO INIDIVIDUAL DE ACCIDENTES PERSONALES PARA OFERTA POR MEDIO DE SISTEMAS DE TELEFONIA U OTROS ANALOGOS,"CAD220170115
 CAD320140171",- Accidentes Personales,
IDPOL00163,POL320240214,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ACCIDENTES PERSONALES,"CAD220170115
 CAD320130088
 CAD320131257
 CAD320140146
 CAD320190155",- Accidentes Personales,
IDPOL00164,POL220240213,14/11/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO TEMPORAL DE VIDA,"CAD220140205
 CAD220140206
 CAD220170015
 CAD320130165
 CAD320130167
 CAD320130182
 CAD320130193
 CAD320130198
 CAD320130200
 CAD320130201
 CAD320131351
 CAD320140207
 CAD320140269
 CAD320150570
 CAD320160021
 CAD320170053
 CAD320170057
 CAD320180030
 CAD320190169
 CAD320220065
 CAD320220066",- Vida,
IDPOL00165,CAD120240212,11/11/2024,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL EXTORSIÓN CIBERNETICA,POL120240208,- Otro tema,
IDPOL00166,POL120240211,6/11/2024,MAPFRE COMPAÑIA DE SEGUROS GENERALES DE CHILE S.A.,PÓLIZA PARA REPARACIONES Y ROBOS MENORES DE VEHÍCULOS MOTORIZADOS,,- Vehiculos Motorizados,
IDPOL00167,POL120240209,30/10/2024,SEGUROS GENERALES SURAMERICANA S.A.,POLIZA DE CYBER,,- Otro tema,
IDPOL00168,POL120240208,30/10/2024,SEGUROS GENERALES SURAMERICANA S.A.,POLIZA DE CYBER,CAD120240212,- Otro tema,
IDPOL00169,CAD120240205,17/10/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE FRANQUICIA DE VEHÍCULO,POL320240199,- Asistencia Generales,
IDPOL00170,CAD120240204,17/10/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE TRANSFERENCIA DE FONDOS EN CASO DE EMERGENCIA JUSTIFICADA,POL320240199,- Asistencia Generales,
IDPOL00171,POL320240203,17/10/2024,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE REEMBOLSO DE GASTOS MEDICOS POR EVENTO,,- Salud,
IDPOL00172,CAD120240202,16/10/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE ROBO DE EQUIPAMIENTO TECNOLOGICO,POL320240199,- Robo,
IDPOL00173,CAD320240201,16/10/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INDEMNIZACIÓN POR DEMORA DE VIAJE,POL320240199,- Asistencia Generales,
IDPOL00174,CAD320240200,16/10/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INDEMNIZACIÓN POR DEMORA DE EQUIPAJE,POL320240199,- Asistencia Generales,
IDPOL00175,POL320240199,16/10/2024,CHUBB SEGUROS CHILE S.A.,SEGURO DE ACCIDENTES PERSONALES Y ASISTENCIA EN VIAJES,"CAD120240202
 CAD120240204
 CAD120240205
 CAD320240200
 CAD320240201","- Accidentes Personales
 - Asistencia Generales",
IDPOL00176,POL120240198,11/10/2024,CHUBB SEGUROS CHILE S.A.,"PÓLIZA DE SEGURO DE RESPONSABILIDAD CIVIL PARA PROYECTOS, OBRAS O TRABAJOS",,- Responsabilidad Civil,
IDPOL00177,POL120240197,26/9/2024,CHUBB SEGUROS CHILE S.A.,"POLIZA DE TRANSPORTE MARITIMO PARA CARGA \""B\""",,- Transportes y Cascos,
IDPOL00178,CAD120240196,13/9/2024,CHUBB SEGUROS CHILE S.A.,"CLÁUSULA DE CARGA Y, O, DESCARGA",POL120240195,- Transportes y Cascos,
IDPOL00179,POL120240195,13/9/2024,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE TRANSPORTE TERRESTRE (CARGA). CONDICIONES RESTRINGIDAS,CAD120240196,- Transportes y Cascos,
IDPOL00180,POL220240194,10/9/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,SEGURO DE ASISTENCIA AL DECESO,,- Asistencia Vida,
IDPOL00181,POL120240192,6/9/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE ROBO CON FUERZA EN LAS COSAS,CAD120250016,- Robo,
IDPOL00182,CAD320240191,6/9/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INVALIDEZ ACCIDENTAL TOTAL Y PERMANENTE,POL320240180,- Accidentes Personales,
IDPOL00183,POL120240186,30/8/2024,CHUBB SEGUROS CHILE S.A.,Seguro de Protección Patrimonial,,- Robo,
IDPOL00184,POL320240184,29/8/2024,BICE VIDA COMPAÑIA DE SEGUROS S.A.,POLIZA DE SEGURO INDIVIDUAL DE ENFERMEDADES GRAVES,,- Salud,
IDPOL00185,POL320240182,29/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA DE PRIMER DIAGNÓSTICO ONCOLÓGICO,,- Salud,
IDPOL00186,POL320240180,26/8/2024,CHUBB SEGUROS CHILE S.A.,SEGURO PARA PRESTACIONES MEDICAS DE ALTO COSTO,CAD320240191,"- Accidentes Personales
 - Salud",
IDPOL00187,POL320240178,23/8/2024,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO INDIVIDUAL COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00188,POL320240177,16/8/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,POLIZA DE SEGURO DE FALLECIMIENTO ACCIDENTAL CON CUENTA DE CAPITALIZACIÓN Y AHORRO,,- Accidentes Personales,
IDPOL00189,CAD120240176,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICONAL DE INCENDIO A CONSECUENCIA FENOMENOS DE LA NATURALEZA EXCEPTO SISMO,POL120240159,- Incendio,
IDPOL00190,CAD120240175,15/8/2024,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR VIENTO, INUNDACIÓN Y DESBORDAMIENTO DE CAUCES",POL120240159,- Incendio,
IDPOL00191,CAD120240174,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLISIÓN DE VEHÍCULOS,POL120240159,- Incendio,
IDPOL00192,CAD120240173,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES POR SISMO,POL120240159,- Incendio,
IDPOL00193,CAD120240172,15/8/2024,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR ROTURAS DE CAÑERÍAS, DESAGÜES Y POR DESBORDAMIENTO DE ESTANQUES MATRICES",POL120240159,- Incendio,
IDPOL00194,CAD120240171,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR PESO DE NIEVE O HIELO,POL120240159,- Incendio,
IDPOL00195,CAD120240170,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL PÉRDIDA DE INGRESOS POR ARRIENDO,POL120240159,- Incendio,
IDPOL00196,CAD120240169,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLISIÓN DE OBJETOS FLOTANTES,POL120240159,- Incendio,
IDPOL00197,CAD120240168,15/8/2024,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR MAREMOTO, TSUNAMI, MAREJADAS Y SALIDA DE MAR",POL120240159,- Incendio,
IDPOL00198,CAD120240167,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES POR INHABITABILIDAD DE INMUEBLES,POL120240159,- Incendio,
IDPOL00199,CAD120240166,15/8/2024,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO O DESORDEN POPULAR",POL120240159,- Incendio,
IDPOL00200,CAD120240165,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR EXPLOSIÓN,POL120240159,- Incendio,
IDPOL00201,CAD120240164,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR CONSTRUCCIÓN O DEMOLICIÓN DE EDIFICIOS COLINDANTES,POL120240159,- Incendio,
IDPOL00202,CAD120240163,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COMBUSTIÓN ESPONTÁNEA,POL120240159,- Incendio,
IDPOL00203,CAD120240162,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR COLAPSO DE EDIFICIO,POL120240159,- Incendio,
IDPOL00204,CAD120240161,15/8/2024,CHUBB SEGUROS CHILE S.A.,"COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR AVALANCHA, ALUVIÓN Y DESLIZAMIENTO",POL120240159,- Incendio,
IDPOL00205,CAD120240160,15/8/2024,CHUBB SEGUROS CHILE S.A.,COBERTURA ADICIONAL DE INCENDIO Y DAÑOS MATERIALES CAUSADOS POR CAÍDA Y COLISIÓN DE AERONAVES,POL120240159,- Incendio,
IDPOL00206,POL120240159,15/8/2024,CHUBB SEGUROS CHILE S.A.,PÓLIZA DE SEGUROS DE INCENDIO,"CAD120240160
 CAD120240161
 CAD120240162
 CAD120240163
 CAD120240164
 CAD120240165
 CAD120240166
 CAD120240167
 CAD120240168
 CAD120240169
 CAD120240170
 CAD120240171
 CAD120240172
 CAD120240173
 CAD120240174
 CAD120240175
 CAD120240176
 CAD120250068",- Incendio,
IDPOL00207,POL120240158,14/8/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE ROBO Y DAÑO ACCIDENTAL PARA ARTÍCULOS PERSONALES.,,- Robo,
IDPOL00208,POL320240157,9/8/2024,SEGUROS VIDA SECURITY PREVISION S.A.,POLIZA COLECTIVA DE ACCIDENTES PERSONALES,,- Accidentes Personales,
IDPOL00209,POL320240156,7/8/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,CONDICIONADO GENERAL MULTIRIESGO ONCOLÓGICO,,- Salud,
IDPOL00210,POL320240155,6/8/2024,CHUBB SEGUROS CHILE S.A.,SEGURO COLECTIVO COMPLEMENTARIO DE SALUD,,- Salud,
IDPOL00211,POL320240154,6/8/2024,METLIFE CHILE SEGUROS DE VIDA S.A.,CONDICIONADO GENERAL MULTIRIESGO ONCOLÓGICO,,- Salud,
IDPOL00212,CAD320240153,24/7/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,CLAUSULA ADICIONAL SALA DE URGENCIA,"POL220240152
 POL220250019","- Asistencia Vida
 - Salud",
IDPOL00213,POL220240152,12/7/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,SEGURO DE VIDA,"CAD320230468
 CAD320230469
 CAD320230470
 CAD320230471
 CAD320240153
 CAD320250171",- Vida,
IDPOL00214,POL120240151,11/7/2024,CHUBB SEGUROS CHILE S.A.,SEGURO DE PÉRDIDA O DAÑO MATERIAL POR ACTOS DE TERRORISMO,,- Otro tema,
IDPOL00215,POL120240150,11/7/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO REMESA DE VALORES,,"- Otro tema
 - Robo",
IDPOL00216,POL120240149,11/7/2024,CHUBB SEGUROS CHILE S.A.,SEGURO DE RESPONSABILIDAD CIVIL DE DIRECTORES Y ADMINISTRADORES DE COPROPIEDADES,,- Responsabilidad Civil,
IDPOL00217,POL120240148,11/7/2024,CHUBB SEGUROS CHILE S.A.,SEGURO DE AVERIA DE MAQUINARIA,,- Varios Seg. Generales,
IDPOL00218,POL120240147,11/7/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE CRISTALES,,- Otro tema,
IDPOL00219,CAD120240146,11/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA DE GASTOS POR SALVAMENTO Y REMOCION DE ESCOMBROS,POL120240144,- Otro tema,
IDPOL00220,CAD120240145,11/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA DE SISMO,POL120240144,- Otro tema,
IDPOL00221,POL120240144,11/7/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE EQUIPOS ELECTRONICOS,"CAD120240145
 CAD120240146",- Multirriesgo,
IDPOL00222,CAD120240143,11/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA DE ROBO CON VIOLENCIA EN LAS PERSONAS,POL120240142,- Robo,
IDPOL00223,POL120240142,11/7/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE ROBO CON FUERZA EN LAS COSAS,CAD120240143,- Robo,
IDPOL00224,CAD120240141,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR EXPLOSION.,POL120240124,- Incendio,
IDPOL00225,CAD120240140,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR AERONAVES.,POL120240124,- Incendio,
IDPOL00226,CAD120240139,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DAÑOS MATERIALES CAUSADOS POR COMBUSTION ESPONTANEA.,POL120240124,- Incendio,
IDPOL00227,CAD120240138,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE COLAPSO DE EDIFICIO.,POL120240124,- Otro tema,
IDPOL00228,CAD120240137,5/7/2024,CHUBB SEGUROS CHILE S.A.,"CLAUSULA ADICIONAL DE DAÑOS MATERIALES POR CHOQUE O COLISION CON OBJETOS FIJOS O FLOTANTES, INCLUYENDO NAVES.",POL120240124,- Incendio,
IDPOL00229,CAD120240136,5/7/2024,CHUBB SEGUROS CHILE S.A.,"CLAUSULA ADICIONAL DE AVALANCHAS, ALUVIONES Y DESLIZAMIENTOS.",POL120240124,- Otro tema,
IDPOL00230,CAD120240135,5/7/2024,CHUBB SEGUROS CHILE S.A.,"CLAUSULA DE DAÑOS MATERIALES CAUSADOS POR VIENTO, INUNDACION Y DESBORDAMIENTO DE CAUCES",POL120240124,- Otro tema,
IDPOL00231,CAD120240134,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR VEHICULOS MOTORIZADOS.,POL120240124,- Otro tema,
IDPOL00232,CAD120240133,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR SISMO.,POL120240124,- Otro tema,
IDPOL00233,CAD120240132,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR SALIDA DE MAR.,POL120240124,- Otro tema,
IDPOL00234,CAD120240131,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR ROTURAS DE CAÑERIAS O POR DESBORDAMIENTO DE ESTANQUES MATRICES.,POL120240124,- Otro tema,
IDPOL00235,CAD120240130,5/7/2024,CHUBB SEGUROS CHILE S.A.,"CLÁUSULA DE INCENDIO Y DAÑOS MATERIALES A CONSECUENCIA DIRECTA DE HUELGA, SAQUEO O DESORDEN POPULAR.",POL120240124,- Incendio,
IDPOL00236,CAD120240129,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE DAÑOS MATERIALES CAUSADOS POR PESO DE NIEVE O HIELO,POL120240124,- Otro tema,
IDPOL00237,CAD120240128,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA DE PERDIDA DE ENTRADAS POR ARRIENDO,POL120240124,- Incendio,
IDPOL00238,CAD120240127,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA DE INHABITABILIDAD DE VIVIENDA,POL120240124,- Incendio,
IDPOL00239,CAD120240126,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE INCENDIO A CONSECUENCIA FENOMENOS DE LA NATURALEZA EXCEPTO SISMO.,POL120240124,- Incendio,
IDPOL00240,CAD120240125,5/7/2024,CHUBB SEGUROS CHILE S.A.,CLAUSULA ADICIONAL DE INCENDIO A CONSECUENCIA DE SISMO.,POL120240124,- Incendio,
IDPOL00241,POL120240124,5/7/2024,CHUBB SEGUROS CHILE S.A.,POLIZA DE SEGURO DE INCENDIO,"CAD120240125
 CAD120240126
 CAD120240127
 CAD120240128
 CAD120240129
 CAD120240130
 CAD120240131
 CAD120240132
 CAD120240133
 CAD120240134
 CAD120240135
 CAD120240136
 CAD120240137
 CAD120240138
 CAD120240139
 CAD120240140
 CAD120240141",- Incendio,
IDPOL00242,CAD220240122,26/6/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,"CLAUSULA DE PAGO ANTICIPADO DEL CAPITAL ASEGURADO EN CASO DE INVALIDEZ PERMANENTE DOS TERCIOS, ADICIONAL A: SEGURO COLECTIVO DE DESGRAVAMEN",POL220240066,- Desgravamen,
IDPOL00243,POL320240118,24/6/2024,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE REEMBOLSO DE GASTOS MÉDICOS CON DEFINICION DE PATALOGIAS,,- Salud,
IDPOL00244,POL320240117,21/6/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,SEGURO DENTAL COLECTIVO,,- Salud,
IDPOL00245,POL220240116,21/6/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,SEGURO COLECTIVO DE VIDA,"CAD220130596
 CAD220130597
 CAD220130893
 CAD220130896
 CAD220230315
 CAD220230316
 CAD320130888
 CAD320130889
 CAD320130890
 CAD320130891
 CAD320130892
 CAD320130894
 CAD320130895
 CAD320150815",- Vida,
IDPOL00246,POL320240115,21/6/2024,ZURICH CHILE SEGUROS DE VIDA S.A.,Seguro Complementario de Salud Colectivo,,- Salud,
IDPOL00247,CAD220240114,13/6/2024,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL BENEFICIO POR INVALIDEZ ACCIDENTAL,POL220240111,"- Otro tema
 - Vida",
IDPOL00248,CAD220240113,13/6/2024,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL BENEFICIO POR MUERTE ACCIDENTAL,POL220240111,"- Otro tema
 - Vida",
IDPOL00249,CAD220240112,13/6/2024,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,CLÁUSULA ADICIONAL DE INVALIDEZ DOS TERCIOS,POL220240111,- Otro tema,
IDPOL00250,POL220240111,13/6/2024,COMPAÑIA DE SEGUROS DE VIDA CONSORCIO NACIONAL DE SEGUROS S.A.,PÓLIZA DE SEGURO DE VIDA TEMPORAL,"CAD220130979
 CAD220130980
 CAD220131529
 CAD220131532
 CAD220131579
 CAD220150515
 CAD220240112
 CAD220240113
 CAD220240114",- Vida,
IDPOL00251,POL120240108,7/6/2024,BCI SEGUROS GENERALES S.A.,POLIZA DE SEGURO COMPRA PROTEGIDA,,- Otro tema,
IDPOL00252,CAD120240106,5/6/2024,SEGUROS GENERALES SURAMERICANA S.A.,CLAUSULA ADICIONAL DE ASISTENCIA LEGAL EMPRESARIAL,POL120131531,- Otro tema,
IDPOL00253,POL320240105,30/5/2024,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,SEGURO ONCOLÓGICO CON ATENCIÓN NACIONAL E INTERNACIONAL,,- Salud,
IDPOL00254,CAD320240104,30/5/2024,BUPA COMPAÑIA DE SEGUROS DE VIDA S.A.,Cobertura de Odontología,POL320240014,- Salud,
